id,ACTION
12153,0.832808
12154,0.827982
12155,0.834285
12156,0.835793
12157,0.834881
12158,0.826603
12159,0.824213
12160,0.835782
12161,0.833687
12162,0.835278
12163,0.709246
12164,0.834512
12165,0.831391
12166,0.835463
12167,0.832930
12168,0.834187
12169,0.834255
12170,0.469149
12171,0.824625
12172,0.835629
12173,0.835591
12174,0.835755
12175,0.817464
12176,0.835210
12177,0.832446
12178,0.820536
12179,0.832220
12180,0.834984
12181,0.826987
12182,0.834838
12183,0.805670
12184,0.818720
12185,0.824126
12186,0.834424
12187,0.835672
12188,0.495250
12189,0.835303
12190,0.839405
12191,0.833169
12192,0.838906
12193,0.784884
12194,0.811958
12195,0.756521
12196,0.728201
12197,0.835421
12198,0.835080
12199,0.837648
12200,0.783234
12201,0.824465
12202,0.838056
12203,0.832438
12204,0.512002
12205,0.831401
12206,0.771046
12207,0.832523
12208,0.834458
12209,0.836102
12210,0.824352
12211,0.834012
12212,0.837030
12213,0.834041
12214,0.837075
12215,0.834657
12216,0.828892
12217,0.834908
12218,0.833769
12219,0.801628
12220,0.836019
12221,0.826375
12222,0.811165
12223,0.834660
12224,0.835740
12225,0.830460
12226,0.723379
12227,0.835835
12228,0.834563
12229,0.349455
12230,0.724052
12231,0.800455
12232,0.835210
12233,0.402613
12234,0.834598
12235,0.835339
12236,0.835726
12237,0.794917
12238,0.836730
12239,0.669057
12240,0.829922
12241,0.835144
12242,0.811097
12243,0.824890
12244,0.835845
12245,0.825879
12246,0.834858
12247,0.837057
12248,0.759706
12249,0.828694
12250,0.758897
12251,0.832722
12252,0.731609
12253,0.832503
12254,0.836177
12255,0.829084
12256,0.835515
12257,0.832241
12258,0.802553
12259,0.831808
12260,0.819331
12261,0.817033
12262,0.806123
12263,0.607507
12264,0.831954
12265,0.834867
12266,0.728610
12267,0.835878
12268,0.818606
12269,0.834468
12270,0.801983
12271,0.834146
12272,0.835202
12273,0.821715
12274,0.823089
12275,0.831889
12276,0.827464
12277,0.819412
12278,0.828139
12279,0.833440
12280,0.832962
12281,0.835305
12282,0.836732
12283,0.837586
12284,0.830004
12285,0.813682
12286,0.838457
12287,0.831522
12288,0.835447
12289,0.834664
12290,0.833753
12291,0.832339
12292,0.835448
12293,0.835355
12294,0.830353
12295,0.573591
12296,0.830854
12297,0.825558
12298,0.835813
12299,0.815446
12300,0.833095
12301,0.828087
12302,0.832585
12303,0.832773
12304,0.813376
12305,0.830026
12306,0.835200
12307,0.834662
12308,0.797080
12309,0.836423
12310,0.730505
12311,0.835306
12312,0.757086
12313,0.834870
12314,0.680207
12315,0.790131
12316,0.835446
12317,0.830909
12318,0.834931
12319,0.651560
12320,0.832878
12321,0.835953
12322,0.832303
12323,0.743141
12324,0.838386
12325,0.833389
12326,0.798505
12327,0.723315
12328,0.832318
12329,0.839199
12330,0.838476
12331,0.826727
12332,0.834595
12333,0.795379
12334,0.768142
12335,0.831588
12336,0.775080
12337,0.835121
12338,0.831524
12339,0.832093
12340,0.834366
12341,0.803101
12342,0.835637
12343,0.798888
12344,0.834126
12345,0.834555
12346,0.828456
12347,0.836096
12348,0.838051
12349,0.832456
12350,0.835563
12351,0.835548
12352,0.833041
12353,0.832176
12354,0.837591
12355,0.837275
12356,0.760744
12357,0.831293
12358,0.760622
12359,0.802880
12360,0.835833
12361,0.832717
12362,0.835488
12363,0.833624
12364,0.838252
12365,0.833315
12366,0.832381
12367,0.647056
12368,0.746760
12369,0.835477
12370,0.832995
12371,0.830989
12372,0.838173
12373,0.837559
12374,0.713842
12375,0.835948
12376,0.831054
12377,0.833610
12378,0.833932
12379,0.838219
12380,0.835909
12381,0.835668
12382,0.835988
12383,0.792668
12384,0.835237
12385,0.829134
12386,0.830684
12387,0.835565
12388,0.836359
12389,0.835140
12390,0.835596
12391,0.834293
12392,0.836750
12393,0.833045
12394,0.809662
12395,0.729590
12396,0.703986
12397,0.830772
12398,0.787168
12399,0.834548
12400,0.833654
12401,0.822927
12402,0.832502
12403,0.830293
12404,0.831839
12405,0.834074
12406,0.764717
12407,0.832945
12408,0.341332
12409,0.836495
12410,0.720395
12411,0.833800
12412,0.827861
12413,0.834598
12414,0.760304
12415,0.832719
12416,0.762458
12417,0.831452
12418,0.838495
12419,0.771827
12420,0.354444
12421,0.747262
12422,0.835178
12423,0.830092
12424,0.833596
12425,0.693204
12426,0.623742
12427,0.835568
12428,0.813228
12429,0.834178
12430,0.712334
12431,0.756694
12432,0.835769
12433,0.835946
12434,0.815357
12435,0.650088
12436,0.325411
12437,0.835048
12438,0.833185
12439,0.835523
12440,0.754735
12441,0.837677
12442,0.834910
12443,0.834868
12444,0.568087
12445,0.835210
12446,0.837022
12447,0.823543
12448,0.831663
12449,0.793482
12450,0.738502
12451,0.812591
12452,0.835164
12453,0.835288
12454,0.832915
12455,0.836383
12456,0.827695
12457,0.800283
12458,0.834808
12459,0.834424
12460,0.733057
12461,0.826355
12462,0.835716
12463,0.822564
12464,0.835690
12465,0.838511
12466,0.817052
12467,0.832791
12468,0.835191
12469,0.832906
12470,0.833420
12471,0.619203
12472,0.830202
12473,0.836696
12474,0.835176
12475,0.829381
12476,0.829475
12477,0.816667
12478,0.833356
12479,0.832294
12480,0.389228
12481,0.835628
12482,0.832709
12483,0.815683
12484,0.835451
12485,0.799417
12486,0.757153
12487,0.833960
12488,0.803512
12489,0.836546
12490,0.815013
12491,0.834642
12492,0.815176
12493,0.835686
12494,0.833947
12495,0.836078
12496,0.832615
12497,0.825203
12498,0.835660
12499,0.825201
12500,0.835211
12501,0.798813
12502,0.829947
12503,0.836052
12504,0.835629
12505,0.826201
12506,0.582260
12507,0.821589
12508,0.829664
12509,0.808288
12510,0.830419
12511,0.831392
12512,0.604609
12513,0.834529
12514,0.788447
12515,0.834159
12516,0.836905
12517,0.835475
12518,0.835062
12519,0.827044
12520,0.833526
12521,0.834744
12522,0.826870
12523,0.835902
12524,0.815217
12525,0.836515
12526,0.831576
12527,0.832498
12528,0.713834
12529,0.835239
12530,0.864924
12531,0.781233
12532,0.835332
12533,0.833166
12534,0.835102
12535,0.836493
12536,0.637323
12537,0.825637
12538,0.834902
12539,0.834049
12540,0.749761
12541,0.800048
12542,0.835865
12543,0.836127
12544,0.833512
12545,0.835820
12546,0.827230
12547,0.825016
12548,0.786292
12549,0.703128
12550,0.835117
12551,0.837211
12552,0.835999
12553,0.831731
12554,0.834487
12555,0.834647
12556,0.836719
12557,0.838720
12558,0.835909
12559,0.831467
12560,0.832220
12561,0.835900
12562,0.837201
12563,0.838401
12564,0.834820
12565,0.835285
12566,0.516197
12567,0.826080
12568,0.835701
12569,0.838370
12570,0.833158
12571,0.742304
12572,0.835936
12573,0.812567
12574,0.834359
12575,0.835961
12576,0.792828
12577,0.736922
12578,0.834720
12579,0.833787
12580,0.834608
12581,0.837583
12582,0.804330
12583,0.829635
12584,0.838644
12585,0.835530
12586,0.834384
12587,0.831672
12588,0.835758
12589,0.675774
12590,0.838412
12591,0.833263
12592,0.834158
12593,0.829370
12594,0.831155
12595,0.834182
12596,0.662598
12597,0.834390
12598,0.835379
12599,0.660433
12600,0.834663
12601,0.835141
12602,0.808124
12603,0.759719
12604,0.816946
12605,0.825323
12606,0.832429
12607,0.665840
12608,0.704166
12609,0.787728
12610,0.831097
12611,0.823862
12612,0.835796
12613,0.799749
12614,0.833320
12615,0.832993
12616,0.834230
12617,0.834407
12618,0.834164
12619,0.834214
12620,0.821950
12621,0.832279
12622,0.788450
12623,0.831830
12624,0.835925
12625,0.838495
12626,0.831246
12627,0.835720
12628,0.836278
12629,0.732608
12630,0.823431
12631,0.833900
12632,0.820541
12633,0.767651
12634,0.825813
12635,0.833066
12636,0.658560
12637,0.792061
12638,0.833178
12639,0.826075
12640,0.831143
12641,0.837644
12642,0.830561
12643,0.824483
12644,0.837543
12645,0.835834
12646,0.816365
12647,0.813611
12648,0.835424
12649,0.838060
12650,0.835414
12651,0.831829
12652,0.333363
12653,0.834624
12654,0.834378
12655,0.835644
12656,0.838105
12657,0.833499
12658,0.835587
12659,0.836459
12660,0.834591
12661,0.425441
12662,0.799883
12663,0.833925
12664,0.831871
12665,0.838418
12666,0.456102
12667,0.830133
12668,0.835375
12669,0.832545
12670,0.829651
12671,0.823614
12672,0.835955
12673,0.825206
12674,0.832017
12675,0.824947
12676,0.831286
12677,0.833188
12678,0.303208
12679,0.835956
12680,0.782883
12681,0.829216
12682,0.833719
12683,0.829110
12684,0.785341
12685,0.808526
12686,0.835310
12687,0.835021
12688,0.834533
12689,0.836550
12690,0.835808
12691,0.835295
12692,0.808925
12693,0.758243
12694,0.700078
12695,0.821969
12696,0.834137
12697,0.802739
12698,0.834756
12699,0.837403
12700,0.836591
12701,0.795131
12702,0.833403
12703,0.831254
12704,0.829204
12705,0.728082
12706,0.823257
12707,0.833268
12708,0.823258
12709,0.839150
12710,0.807250
12711,0.838337
12712,0.826275
12713,0.835355
12714,0.835634
12715,0.835266
12716,0.799942
12717,0.835803
12718,0.831270
12719,0.834846
12720,0.786045
12721,0.832669
12722,0.838343
12723,0.833114
12724,0.832071
12725,0.824490
12726,0.833739
12727,0.788295
12728,0.831421
12729,0.835614
12730,0.801511
12731,0.790891
12732,0.741801
12733,0.834719
12734,0.390072
12735,0.792132
12736,0.835348
12737,0.835390
12738,0.744731
12739,0.658370
12740,0.828125
12741,0.708948
12742,0.835428
12743,0.830413
12744,0.835665
12745,0.833545
12746,0.824957
12747,0.831580
12748,0.836367
12749,0.793844
12750,0.820685
12751,0.834659
12752,0.835618
12753,0.750125
12754,0.835176
12755,0.836456
12756,0.827479
12757,0.836207
12758,0.725708
12759,0.823344
12760,0.817565
12761,0.820834
12762,0.835033
12763,0.610760
12764,0.831091
12765,0.828584
12766,0.840554
12767,0.832873
12768,0.832627
12769,0.829524
12770,0.822810
12771,0.617755
12772,0.802940
12773,0.830319
12774,0.836919
12775,0.834640
12776,0.834714
12777,0.822138
12778,0.837559
12779,0.832154
12780,0.832429
12781,0.612168
12782,0.835741
12783,0.828457
12784,0.833320
12785,0.836684
12786,0.828016
12787,0.835140
12788,0.531225
12789,0.836776
12790,0.821279
12791,0.826530
12792,0.837647
12793,0.831491
12794,0.831575
12795,0.790465
12796,0.832559
12797,0.832275
12798,0.832316
12799,0.728318
12800,0.833286
12801,0.832785
12802,0.830912
12803,0.825958
12804,0.826490
12805,0.831530
12806,0.835441
12807,0.835000
12808,0.833745
12809,0.802034
12810,0.835227
12811,0.800267
12812,0.835796
12813,0.829491
12814,0.830148
12815,0.822563
12816,0.796793
12817,0.833113
12818,0.739937
12819,0.768319
12820,0.830463
12821,0.830252
12822,0.830870
12823,0.866257
12824,0.834000
12825,0.832614
12826,0.814018
12827,0.835441
12828,0.835036
12829,0.816029
12830,0.838143
12831,0.834913
12832,0.834351
12833,0.833861
12834,0.789287
12835,0.820068
12836,0.832027
12837,0.723887
12838,0.835507
12839,0.831201
12840,0.834604
12841,0.836203
12842,0.685869
12843,0.777400
12844,0.834090
12845,0.835300
12846,0.835515
12847,0.832274
12848,0.835580
12849,0.835647
12850,0.832832
12851,0.804651
12852,0.836288
12853,0.829726
12854,0.823722
12855,0.834082
12856,0.835989
12857,0.827765
12858,0.618597
12859,0.835369
12860,0.405520
12861,0.817704
12862,0.817200
12863,0.833734
12864,0.541414
12865,0.836238
12866,0.837021
12867,0.829484
12868,0.835593
12869,0.834123
12870,0.822810
12871,0.835698
12872,0.827638
12873,0.829231
12874,0.830068
12875,0.746731
12876,0.513345
12877,0.826594
12878,0.836063
12879,0.593166
12880,0.834835
12881,0.831740
12882,0.757855
12883,0.800157
12884,0.833695
12885,0.834920
12886,0.835399
12887,0.832354
12888,0.834955
12889,0.832623
12890,0.833653
12891,0.835131
12892,0.832742
12893,0.829275
12894,0.837812
12895,0.819105
12896,0.832779
12897,0.795657
12898,0.833031
12899,0.835286
12900,0.835524
12901,0.834918
12902,0.832575
12903,0.830897
12904,0.799981
12905,0.833375
12906,0.835173
12907,0.834148
12908,0.794372
12909,0.835838
12910,0.334594
12911,0.833642
12912,0.835078
12913,0.827044
12914,0.813408
12915,0.835756
12916,0.750649
12917,0.333954
12918,0.833011
12919,0.837109
12920,0.815496
12921,0.822573
12922,0.830940
12923,0.835594
12924,0.517430
12925,0.836453
12926,0.834393
12927,0.833521
12928,0.836333
12929,0.830995
12930,0.837749
12931,0.835570
12932,0.834596
12933,0.831873
12934,0.824027
12935,0.836609
12936,0.835321
12937,0.834628
12938,0.833034
12939,0.603647
12940,0.827746
12941,0.830824
12942,0.835194
12943,0.835043
12944,0.834390
12945,0.837678
12946,0.814483
12947,0.393266
12948,0.836812
12949,0.782484
12950,0.584878
12951,0.825361
12952,0.835326
12953,0.831063
12954,0.834889
12955,0.835476
12956,0.833492
12957,0.831782
12958,0.832988
12959,0.834248
12960,0.830971
12961,0.835315
12962,0.835421
12963,0.752323
12964,0.834702
12965,0.834340
12966,0.836533
12967,0.830283
12968,0.832468
12969,0.830589
12970,0.801072
12971,0.825943
12972,0.547649
12973,0.835182
12974,0.833766
12975,0.832657
12976,0.814032
12977,0.825861
12978,0.834428
12979,0.834314
12980,0.834763
12981,0.834159
12982,0.834584
12983,0.833233
12984,0.824092
12985,0.866271
12986,0.836659
12987,0.799134
12988,0.864345
12989,0.831645
12990,0.830995
12991,0.789140
12992,0.832108
12993,0.825138
12994,0.576062
12995,0.820338
12996,0.823461
12997,0.694842
12998,0.755517
12999,0.836737
13000,0.833637
13001,0.835721
13002,0.835712
13003,0.834670
13004,0.836163
13005,0.863488
13006,0.756966
13007,0.623795
13008,0.835353
13009,0.762017
13010,0.799748
13011,0.826672
13012,0.838308
13013,0.833662
13014,0.835973
13015,0.826729
13016,0.812756
13017,0.835134
13018,0.834336
13019,0.799551
13020,0.780355
13021,0.712669
13022,0.832270
13023,0.833503
13024,0.828923
13025,0.820867
13026,0.829737
13027,0.836787
13028,0.834469
13029,0.593887
13030,0.834773
13031,0.838588
13032,0.835151
13033,0.822005
13034,0.832813
13035,0.377863
13036,0.838394
13037,0.836071
13038,0.834306
13039,0.767701
13040,0.832464
13041,0.832919
13042,0.837011
13043,0.837341
13044,0.831223
13045,0.826403
13046,0.833639
13047,0.835718
13048,0.834608
13049,0.676924
13050,0.794419
13051,0.832625
13052,0.667927
13053,0.821199
13054,0.833895
13055,0.831221
13056,0.831264
13057,0.660576
13058,0.835295
13059,0.822623
13060,0.834052
13061,0.751162
13062,0.829742
13063,0.833244
13064,0.829188
13065,0.823854
13066,0.812890
13067,0.831601
13068,0.865779
13069,0.834971
13070,0.834515
13071,0.833533
13072,0.833322
13073,0.815810
13074,0.833894
13075,0.792349
13076,0.825153
13077,0.777898
13078,0.825867
13079,0.785792
13080,0.678795
13081,0.625313
13082,0.831904
13083,0.837155
13084,0.809680
13085,0.697996
13086,0.776694
13087,0.832154
13088,0.838092
13089,0.829267
13090,0.817448
13091,0.835085
13092,0.834179
13093,0.469715
13094,0.833104
13095,0.831932
13096,0.577065
13097,0.818779
13098,0.788564
13099,0.830354
13100,0.699484
13101,0.835878
13102,0.835306
13103,0.826972
13104,0.835858
13105,0.838229
13106,0.832681
13107,0.819640
13108,0.831877
13109,0.800230
13110,0.832276
13111,0.836892
13112,0.835141
13113,0.829515
13114,0.830885
13115,0.833641
13116,0.832963
13117,0.835744
13118,0.823512
13119,0.829129
13120,0.832517
13121,0.835113
13122,0.832937
13123,0.834751
13124,0.831434
13125,0.834301
13126,0.323051
13127,0.828154
13128,0.804423
13129,0.837569
13130,0.837524
13131,0.835048
13132,0.835817
13133,0.834196
13134,0.838774
13135,0.828778
13136,0.829840
13137,0.787933
13138,0.833189
13139,0.327599
13140,0.835093
13141,0.790230
13142,0.833964
13143,0.836970
13144,0.834171
13145,0.835727
13146,0.826339
13147,0.835828
13148,0.834092
13149,0.833512
13150,0.825911
13151,0.824270
13152,0.834577
13153,0.834466
13154,0.837354
13155,0.836186
13156,0.829362
13157,0.830997
13158,0.800875
13159,0.795554
13160,0.830909
13161,0.835520
13162,0.835623
13163,0.837532
13164,0.810094
13165,0.802361
13166,0.689527
13167,0.638838
13168,0.834339
13169,0.832259
13170,0.826530
13171,0.835472
13172,0.587508
13173,0.836346
13174,0.835504
13175,0.722123
13176,0.748907
13177,0.835748
13178,0.835504
13179,0.800304
13180,0.790425
13181,0.829677
13182,0.834122
13183,0.834259
13184,0.836334
13185,0.830660
13186,0.827377
13187,0.833624
13188,0.833641
13189,0.566544
13190,0.512076
13191,0.836146
13192,0.656197
13193,0.834587
13194,0.836884
13195,0.559758
13196,0.836618
13197,0.815686
13198,0.602350
13199,0.545082
13200,0.770727
13201,0.835323
13202,0.836445
13203,0.837550
13204,0.832474
13205,0.830717
13206,0.834646
13207,0.836159
13208,0.819542
13209,0.834049
13210,0.839403
13211,0.836813
13212,0.833483
13213,0.835947
13214,0.465509
13215,0.835849
13216,0.833893
13217,0.795081
13218,0.804540
13219,0.830699
13220,0.834634
13221,0.836224
13222,0.834037
13223,0.834573
13224,0.835847
13225,0.835953
13226,0.825656
13227,0.800308
13228,0.798423
13229,0.829472
13230,0.827709
13231,0.836396
13232,0.829905
13233,0.819284
13234,0.831516
13235,0.836955
13236,0.830183
13237,0.835153
13238,0.837699
13239,0.835706
13240,0.824352
13241,0.835385
13242,0.832443
13243,0.837919
13244,0.832871
13245,0.805976
13246,0.836212
13247,0.283985
13248,0.829439
13249,0.831900
13250,0.315260
13251,0.833484
13252,0.864695
13253,0.829517
13254,0.826100
13255,0.838326
13256,0.822180
13257,0.826747
13258,0.814301
13259,0.835608
13260,0.833982
13261,0.520795
13262,0.834260
13263,0.834551
13264,0.834706
13265,0.794262
13266,0.828984
13267,0.728852
13268,0.458258
13269,0.831976
13270,0.835407
13271,0.803385
13272,0.827634
13273,0.793989
13274,0.834281
13275,0.835510
13276,0.830688
13277,0.834439
13278,0.838372
13279,0.789325
13280,0.831541
13281,0.833649
13282,0.833475
13283,0.828945
13284,0.557632
13285,0.830850
13286,0.830074
13287,0.829306
13288,0.834017
13289,0.739951
13290,0.827293
13291,0.838314
13292,0.673959
13293,0.864541
13294,0.834504
13295,0.835085
13296,0.832100
13297,0.690866
13298,0.836228
13299,0.768448
13300,0.461660
13301,0.833397
13302,0.831817
13303,0.830855
13304,0.839010
13305,0.837426
13306,0.832403
13307,0.833464
13308,0.695544
13309,0.816042
13310,0.822586
13311,0.810272
13312,0.835154
13313,0.799208
13314,0.832279
13315,0.833513
13316,0.829037
13317,0.701242
13318,0.823864
13319,0.830965
13320,0.833954
13321,0.837086
13322,0.866243
13323,0.785393
13324,0.830917
13325,0.825718
13326,0.829283
13327,0.714027
13328,0.825110
13329,0.824260
13330,0.833812
13331,0.837788
13332,0.837832
13333,0.835402
13334,0.835482
13335,0.820008
13336,0.834076
13337,0.560512
13338,0.816718
13339,0.830082
13340,0.828695
13341,0.795704
13342,0.833246
13343,0.825038
13344,0.833421
13345,0.835565
13346,0.835089
13347,0.834510
13348,0.837859
13349,0.792874
13350,0.822784
13351,0.611058
13352,0.828567
13353,0.837388
13354,0.825224
13355,0.866770
13356,0.745292
13357,0.837334
13358,0.834285
13359,0.694364
13360,0.836145
13361,0.835880
13362,0.832069
13363,0.836036
13364,0.835884
13365,0.819216
13366,0.711554
13367,0.837350
13368,0.834610
13369,0.830391
13370,0.835120
13371,0.820041
13372,0.834076
13373,0.825732
13374,0.832250
13375,0.810148
13376,0.636479
13377,0.832591
13378,0.835524
13379,0.833276
13380,0.866095
13381,0.833874
13382,0.820390
13383,0.835293
13384,0.525704
13385,0.834593
13386,0.827673
13387,0.822570
13388,0.832941
13389,0.789294
13390,0.699074
13391,0.821863
13392,0.763679
13393,0.832027
13394,0.835038
13395,0.834761
13396,0.837278
13397,0.750168
13398,0.824421
13399,0.835521
13400,0.837588
13401,0.796969
13402,0.829669
13403,0.790900
13404,0.476442
13405,0.807932
13406,0.830993
13407,0.834190
13408,0.832749
13409,0.819526
13410,0.835347
13411,0.835806
13412,0.835589
13413,0.837102
13414,0.838774
13415,0.834358
13416,0.824720
13417,0.833647
13418,0.797705
13419,0.836551
13420,0.835382
13421,0.820658
13422,0.833800
13423,0.823848
13424,0.746538
13425,0.832814
13426,0.834776
13427,0.781790
13428,0.828787
13429,0.835521
13430,0.832148
13431,0.836973
13432,0.830486
13433,0.831664
13434,0.834334
13435,0.832853
13436,0.809086
13437,0.833855
13438,0.835087
13439,0.813014
13440,0.785594
13441,0.831482
13442,0.834817
13443,0.834762
13444,0.829604
13445,0.823154
13446,0.822845
13447,0.803113
13448,0.741211
13449,0.833602
13450,0.831872
13451,0.207600
13452,0.834880
13453,0.834747
13454,0.833763
13455,0.829769
13456,0.832585
13457,0.796507
13458,0.830060
13459,0.761633
13460,0.812442
13461,0.825900
13462,0.829552
13463,0.832962
13464,0.828755
13465,0.798022
13466,0.833659
13467,0.830719
13468,0.835232
13469,0.834764
13470,0.245952
13471,0.837374
13472,0.833399
13473,0.834350
13474,0.833617
13475,0.832926
13476,0.837382
13477,0.837924
13478,0.813561
13479,0.832563
13480,0.832932
13481,0.833886
13482,0.838215
13483,0.835816
13484,0.745756
13485,0.553719
13486,0.834181
13487,0.836010
13488,0.836020
13489,0.836504
13490,0.801317
13491,0.718508
13492,0.835164
13493,0.837166
13494,0.772948
13495,0.835274
13496,0.837871
13497,0.833705
13498,0.834989
13499,0.830675
13500,0.830807
13501,0.832986
13502,0.834908
13503,0.835217
13504,0.866304
13505,0.812597
13506,0.824323
13507,0.837292
13508,0.420383
13509,0.695632
13510,0.835230
13511,0.835585
13512,0.839042
13513,0.833801
13514,0.836291
13515,0.834119
13516,0.839197
13517,0.568515
13518,0.833685
13519,0.827110
13520,0.864800
13521,0.665891
13522,0.835710
13523,0.831242
13524,0.835475
13525,0.747078
13526,0.836071
13527,0.621669
13528,0.824622
13529,0.835756
13530,0.834197
13531,0.614461
13532,0.793731
13533,0.837044
13534,0.835720
13535,0.828355
13536,0.786397
13537,0.834886
13538,0.835642
13539,0.836011
13540,0.832914
13541,0.834210
13542,0.775767
13543,0.834518
13544,0.828165
13545,0.835582
13546,0.830020
13547,0.828125
13548,0.837333
13549,0.797230
13550,0.832099
13551,0.834619
13552,0.835967
13553,0.835728
13554,0.865322
13555,0.823696
13556,0.832470
13557,0.716853
13558,0.830650
13559,0.835016
13560,0.794930
13561,0.796637
13562,0.833634
13563,0.830284
13564,0.833842
13565,0.773513
13566,0.834738
13567,0.835887
13568,0.826724
13569,0.382999
13570,0.838835
13571,0.835692
13572,0.694380
13573,0.783384
13574,0.833863
13575,0.793050
13576,0.821710
13577,0.831949
13578,0.787062
13579,0.746937
13580,0.321733
13581,0.835954
13582,0.837210
13583,0.833924
13584,0.600658
13585,0.824763
13586,0.820506
13587,0.835354
13588,0.834047
13589,0.508435
13590,0.836939
13591,0.816246
13592,0.835354
13593,0.830610
13594,0.832559
13595,0.763800
13596,0.804746
13597,0.775279
13598,0.835404
13599,0.835687
13600,0.838230
13601,0.865795
13602,0.830412
13603,0.679828
13604,0.835506
13605,0.833649
13606,0.836690
13607,0.828896
13608,0.836050
13609,0.831241
13610,0.830429
13611,0.835488
13612,0.834717
13613,0.827288
13614,0.822755
13615,0.710234
13616,0.834693
13617,0.830701
13618,0.833017
13619,0.387968
13620,0.835729
13621,0.824708
13622,0.836711
13623,0.835762
13624,0.838291
13625,0.831289
13626,0.836076
13627,0.838757
13628,0.737712
13629,0.828714
13630,0.807527
13631,0.833777
13632,0.761160
13633,0.830399
13634,0.717126
13635,0.828187
13636,0.824696
13637,0.833231
13638,0.819885
13639,0.831820
13640,0.834526
13641,0.836011
13642,0.831677
13643,0.836071
13644,0.832685
13645,0.834556
13646,0.835414
13647,0.836091
13648,0.766745
13649,0.833423
13650,0.832988
13651,0.837593
13652,0.835258
13653,0.835089
13654,0.837234
13655,0.834971
13656,0.865740
13657,0.475263
13658,0.834322
13659,0.829675
13660,0.834574
13661,0.634027
13662,0.833519
13663,0.746570
13664,0.835255
13665,0.834615
13666,0.589249
13667,0.834651
13668,0.800216
13669,0.688086
13670,0.477749
13671,0.830345
13672,0.792908
13673,0.448954
13674,0.795618
13675,0.835535
13676,0.837726
13677,0.831985
13678,0.834551
13679,0.833717
13680,0.820918
13681,0.834115
13682,0.797458
13683,0.828079
13684,0.822816
13685,0.834649
13686,0.834800
13687,0.863230
13688,0.827156
13689,0.831270
13690,0.833261
13691,0.751519
13692,0.756642
13693,0.831944
13694,0.836901
13695,0.828408
13696,0.791163
13697,0.826458
13698,0.832620
13699,0.836049
13700,0.835448
13701,0.356882
13702,0.810123
13703,0.674397
13704,0.833121
13705,0.835835
13706,0.833746
13707,0.825692
13708,0.811441
13709,0.744484
13710,0.801904
13711,0.835353
13712,0.815019
13713,0.715265
13714,0.804009
13715,0.787928
13716,0.659754
13717,0.833329
13718,0.837331
13719,0.788803
13720,0.833378
13721,0.289757
13722,0.834773
13723,0.816121
13724,0.732326
13725,0.838067
13726,0.835344
13727,0.588359
13728,0.834584
13729,0.834989
13730,0.830431
13731,0.653720
13732,0.797097
13733,0.828986
13734,0.832976
13735,0.834766
13736,0.834889
13737,0.828180
13738,0.610447
13739,0.832768
13740,0.818479
13741,0.833961
13742,0.809274
13743,0.836387
13744,0.834954
13745,0.839893
13746,0.836531
13747,0.837537
13748,0.837344
13749,0.817639
13750,0.832174
13751,0.830342
13752,0.833930
13753,0.833715
13754,0.635760
13755,0.833892
13756,0.776111
13757,0.768564
13758,0.795741
13759,0.836638
13760,0.624360
13761,0.829468
13762,0.835711
13763,0.823096
13764,0.833952
13765,0.835500
13766,0.661971
13767,0.837382
13768,0.830721
13769,0.838097
13770,0.655642
13771,0.832948
13772,0.834523
13773,0.828779
13774,0.837032
13775,0.828015
13776,0.835378
13777,0.726141
13778,0.831779
13779,0.795260
13780,0.838208
13781,0.826977
13782,0.786740
13783,0.682494
13784,0.427014
13785,0.826461
13786,0.835012
13787,0.831449
13788,0.759003
13789,0.836197
13790,0.834229
13791,0.727797
13792,0.833170
13793,0.837508
13794,0.835838
13795,0.676458
13796,0.835467
13797,0.723282
13798,0.837735
13799,0.833975
13800,0.755710
13801,0.834419
13802,0.835210
13803,0.831085
13804,0.834794
13805,0.833950
13806,0.833903
13807,0.823814
13808,0.835086
13809,0.465488
13810,0.864647
13811,0.691603
13812,0.505277
13813,0.788681
13814,0.826306
13815,0.825077
13816,0.835223
13817,0.803321
13818,0.834097
13819,0.835507
13820,0.786587
13821,0.834535
13822,0.832286
13823,0.827728
13824,0.826095
13825,0.835713
13826,0.833186
13827,0.834637
13828,0.783728
13829,0.835800
13830,0.833796
13831,0.835888
13832,0.828899
13833,0.831874
13834,0.835607
13835,0.837708
13836,0.837537
13837,0.834522
13838,0.835273
13839,0.837571
13840,0.832885
13841,0.836024
13842,0.831797
13843,0.824822
13844,0.714921
13845,0.835473
13846,0.836053
13847,0.828772
13848,0.832524
13849,0.503102
13850,0.832585
13851,0.797984
13852,0.655276
13853,0.834327
13854,0.823837
13855,0.832200
13856,0.822911
13857,0.835974
13858,0.826968
13859,0.834564
13860,0.788848
13861,0.793310
13862,0.834763
13863,0.836175
13864,0.831396
13865,0.746323
13866,0.832542
13867,0.828940
13868,0.838764
13869,0.836875
13870,0.824675
13871,0.831767
13872,0.828711
13873,0.835260
13874,0.834522
13875,0.835899
13876,0.668244
13877,0.830678
13878,0.832100
13879,0.795862
13880,0.767665
13881,0.835567
13882,0.836992
13883,0.831897
13884,0.835174
13885,0.781067
13886,0.827120
13887,0.835684
13888,0.835472
13889,0.837110
13890,0.759206
13891,0.790476
13892,0.832140
13893,0.822596
13894,0.835865
13895,0.826845
13896,0.832133
13897,0.835418
13898,0.835730
13899,0.833397
13900,0.838369
13901,0.719373
